,const,stations,cost,station1,station2,betweenness_o,out_degree_o,in_degree_o,eigenvector_o,closeness_o,betweenness_d,out_degree_d,in_degree_d,eigenvector_d,closeness_d,int_in_degree_centrality,int_out_degree_centrality,pct_change,volume_x,volume_y,hyp_time_reduction
81,1.0,"('1', '10')",3838897.359564925,1,10,0.03524374176548089,0.08695652173913043,0.08695652173913043,0.03458625764818794,0.26436781609195403,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.01890359168241966,0.01890359168241966,-0.09277961631087663,12614.687944016001,81816.52655640151,-2.6719353119920157
82,1.0,"('3', '18')",3386238.0940278745,3,18,0.09528514963297569,0.13043478260869565,0.13043478260869565,0.07870089315411744,0.30666666666666664,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.017013232514177693,0.017013232514177693,-0.1997534877372024,32133.376290015865,50175.34957253388,-3.3120397565674797
83,1.0,"('6', '18')",3327997.9786467445,6,18,0.09766610201392809,0.13043478260869565,0.13043478260869565,0.11015036778069584,0.3108108108108108,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.017013232514177693,0.017013232514177693,-0.21351697627917157,27290.56281626724,50175.34957253388,-3.4980581752427606
84,1.0,"('9', '20')",3163801.0140484814,9,20,0.07587834870443566,0.13043478260869565,0.13043478260869565,0.2087343385919973,0.36507936507936506,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.02268431001890359,0.02268431001890359,-0.2523205230456077,44380.94236868708,41009.95867227828,-3.7101518903703856
85,1.0,"('7', '17')",3068017.2904182724,7,17,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.03197346132128741,0.13043478260869565,0.13043478260869565,0.2675803160895164,0.359375,0.011342155009451795,0.011342155009451795,-0.2749564360080786,27899.382473233512,29734.872289683524,-3.57182432548237
86,1.0,"('17', '24')",2877699.2540179836,17,24,0.03197346132128741,0.13043478260869565,0.13043478260869565,0.2675803160895164,0.359375,0.07042160737812911,0.13043478260869565,0.13043478260869565,0.1220638225043423,0.3026315789473684,0.017013232514177693,0.017013232514177693,-0.31993299720105584,29734.872289683524,29231.927509641628,-2.71771444965266
87,1.0,"('6', '8')",2877699.3380811876,6,8,0.09766610201392809,0.13043478260869565,0.13043478260869565,0.11015036778069584,0.3108108108108108,0.13855323420540813,0.17391304347826086,0.17391304347826086,0.21295500799725153,0.34328358208955223,0.02268431001890359,0.02268431001890359,-0.3199329773349732,27290.56281626724,39836.443359766025,-3.044861664313406
88,1.0,"('3', '8')",2832629.2816721792,3,8,0.09528514963297569,0.13043478260869565,0.13043478260869565,0.07870089315411744,0.30666666666666664,0.13855323420540813,0.17391304347826086,0.17391304347826086,0.21295500799725153,0.34328358208955223,0.02268431001890359,0.02268431001890359,-0.3305840758245939,32133.376290015865,39836.443359766025,-2.5933902831965985
89,1.0,"('14', '21')",2773811.409677727,14,21,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.06343873517786561,0.13043478260869565,0.13043478260869565,0.18547546735595516,0.3150684931506849,0.017013232514177693,0.017013232514177693,-0.34448410163946286,27251.438285314158,25167.073149640026,-3.5766204977458624
90,1.0,"('24', '20')",4012539.2910809144,24,20,0.07042160737812911,0.13043478260869565,0.13043478260869565,0.1220638225043423,0.3026315789473684,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.02268431001890359,0.02268431001890359,-0.05174400504558613,29231.927509641628,41009.95867227828,-2.6836771298686988
91,1.0,"('18', '19')",3881425.6772264983,18,19,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.03406424493381014,0.13043478260869565,0.13043478260869565,0.24157828164948372,0.3333333333333333,0.017013232514177693,0.017013232514177693,-0.08272918957298696,50175.34957253388,37746.249739773244,-3.9169463036830656
92,1.0,"('4', '20')",3364368.8491617343,4,20,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.02268431001890359,0.02268431001890359,-0.20492169695462717,37248.201210563595,41009.95867227828,-3.5814397841818115
93,1.0,"('7', '10')",3148656.235611904,7,10,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.01890359168241966,0.01890359168241966,-0.25589958505670446,27899.382473233512,81816.52655640151,-2.6603297658717073
94,1.0,"('18', '24')",3043564.978879752,18,24,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.07042160737812911,0.13043478260869565,0.13043478260869565,0.1220638225043423,0.3026315789473684,0.017013232514177693,0.017013232514177693,-0.2807350837233633,50175.34957253388,29231.927509641628,-2.787289393332996
95,1.0,"('16', '19')",3012615.865241723,16,19,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.03406424493381014,0.13043478260869565,0.13043478260869565,0.24157828164948372,0.3333333333333333,0.02268431001890359,0.02268431001890359,-0.2880490762893727,46452.30165023714,37746.249739773244,-2.4219187424267092
96,1.0,"('18', '22')",2929330.5662510726,18,22,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.0718881360185708,0.17391304347826086,0.17391304347826086,0.2674821364787066,0.32857142857142857,0.02268431001890359,0.02268431001890359,-0.30773132195236297,50175.34957253388,43652.35394801557,-2.5933902831965985
97,1.0,"('16', '24')",2916661.6400688584,16,24,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.07042160737812911,0.13043478260869565,0.13043478260869565,0.1220638225043423,0.3026315789473684,0.02268431001890359,0.02268431001890359,-0.3107252827164663,46452.30165023714,29231.927509641628,-2.8342253823515904
98,1.0,"('11', '14')",2878166.8587818784,11,14,0.2263786937699981,0.17391304347826086,0.17391304347826086,0.2395383743622112,0.40350877192982454,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.02268431001890359,0.02268431001890359,-0.3198224913621179,41048.933057563125,27251.438285314158,-2.280840144166804
99,1.0,"('16', '22')",4053771.9995669075,16,22,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.0718881360185708,0.17391304347826086,0.17391304347826086,0.2674821364787066,0.32857142857142857,0.030245746691871453,0.030245746691871453,-0.041999760771901276,46452.30165023714,43652.35394801557,-2.596993890699897
100,1.0,"('18', '21')",3993009.2950909995,18,21,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.06343873517786561,0.13043478260869565,0.13043478260869565,0.18547546735595516,0.3150684931506849,0.017013232514177693,0.017013232514177693,-0.056359395559029225,50175.34957253388,25167.073149640026,-2.7614258827430764
101,1.0,"('1', '7')",3490089.6546122967,1,7,0.03524374176548089,0.08695652173913043,0.08695652173913043,0.03458625764818794,0.26436781609195403,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.007561436672967863,0.007561436672967863,-0.17521095799090264,12614.687944016001,27899.382473233512,-2.902891403043019
102,1.0,"('2', '3')",3463610.641163621,2,3,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.09528514963297569,0.13043478260869565,0.13043478260869565,0.07870089315411744,0.30666666666666664,0.011342155009451795,0.011342155009451795,-0.18146856232115738,10487.463380607169,32133.376290015865,-4.665663335397822
103,1.0,"('15', '13')",3220251.8921448304,15,13,0.12247631595457684,0.17391304347826086,0.17391304347826086,0.3171206350318802,0.3709677419354839,0.060276679841897225,0.08695652173913043,0.08695652173913043,0.06691992394555502,0.30666666666666664,0.015122873345935726,0.015122873345935726,-0.23897987272617277,69765.69139989783,23504.840759018996,-2.5105843795123657
104,1.0,"('13', '20')",3121066.101809079,13,20,0.060276679841897225,0.08695652173913043,0.08695652173913043,0.06691992394555502,0.30666666666666664,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.015122873345935726,0.015122873345935726,-0.26241977286851664,23504.840759018996,41009.95867227828,-2.6777889872434764
105,1.0,"('11', '15')",2973759.0867585973,11,15,0.2263786937699981,0.17391304347826086,0.17391304347826086,0.2395383743622112,0.40350877192982454,0.12247631595457684,0.17391304347826086,0.17391304347826086,0.3171206350318802,0.3709677419354839,0.030245746691871453,0.030245746691871453,-0.2972318332590407,41048.933057563125,69765.69139989783,-2.4249536461218635
106,1.0,"('1', '5')",2866898.89849876,1,5,0.03524374176548089,0.08695652173913043,0.08695652173913043,0.03458625764818794,0.26436781609195403,0.06515151515151515,0.13043478260869565,0.13043478260869565,0.12859959055851536,0.3333333333333333,0.011342155009451795,0.011342155009451795,-0.32248537142739864,12614.687944016001,42614.75417798321,-2.9378076681492464
107,1.0,"('2', '11')",2801283.3462273367,2,11,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.2263786937699981,0.17391304347826086,0.17391304347826086,0.2395383743622112,0.40350877192982454,0.015122873345935726,0.015122873345935726,-0.33799184657691944,10487.463380607169,41048.933057563125,-4.471507320956864
108,1.0,"('10', '13')",3751386.4403693685,10,13,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.060276679841897225,0.08695652173913043,0.08695652173913043,0.06691992394555502,0.30666666666666664,0.01890359168241966,0.01890359168241966,-0.11346047392530849,81816.52655640151,23504.840759018996,-2.3891289196037184
109,1.0,"('2', '9')",3673876.3770769653,2,9,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.07587834870443566,0.13043478260869565,0.13043478260869565,0.2087343385919973,0.36507936507936506,0.011342155009451795,0.011342155009451795,-0.13177789759507594,10487.463380607169,44380.94236868708,-3.5960385836029642
110,1.0,"('23', '20')",3551653.7913925643,23,20,0.0424775707384403,0.13043478260869565,0.13043478260869565,0.17221773509232147,0.3150684931506849,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.02268431001890359,0.02268431001890359,-0.160661926183078,25923.1444474181,41009.95867227828,-2.8739038661697665
111,1.0,"('4', '19')",3289637.3240288403,4,19,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.03406424493381014,0.13043478260869565,0.13043478260869565,0.24157828164948372,0.3333333333333333,0.017013232514177693,0.017013232514177693,-0.22258248768554195,37248.201210563595,37746.249739773244,-3.1584163638602685
112,1.0,"('7', '13')",3007784.2348302794,7,13,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.060276679841897225,0.08695652173913043,0.08695652173913043,0.06691992394555502,0.30666666666666664,0.007561436672967863,0.007561436672967863,-0.28919090249235585,27899.382473233512,23504.840759018996,-3.070614160415821
113,1.0,"('1', '6')",2965916.408989042,1,6,0.03524374176548089,0.08695652173913043,0.08695652173913043,0.03458625764818794,0.26436781609195403,0.09766610201392809,0.13043478260869565,0.13043478260869565,0.11015036778069584,0.3108108108108108,0.011342155009451795,0.011342155009451795,-0.2990852397111612,12614.687944016001,27290.56281626724,-2.772121171859824
114,1.0,"('6', '10')",2884950.952483177,6,10,0.09766610201392809,0.13043478260869565,0.13043478260869565,0.11015036778069584,0.3108108108108108,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.02835538752362949,0.02835538752362949,-0.3182192528500643,27290.56281626724,81816.52655640151,-3.106016087466737
115,1.0,"('14', '20')",2837859.38603505,14,20,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.02268431001890359,0.02268431001890359,-0.32934808099524654,27251.438285314158,41009.95867227828,-3.699222819838195
116,1.0,"('1', '18')",2750094.2895019185,1,18,0.03524374176548089,0.08695652173913043,0.08695652173913043,0.03458625764818794,0.26436781609195403,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.011342155009451795,0.011342155009451795,-0.3500890066031988,12614.687944016001,50175.34957253388,-2.963516024859454
117,1.0,"('2', '16')",3911035.7756547034,2,16,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.015122873345935726,0.015122873345935726,-0.07573163732268313,10487.463380607169,46452.30165023714,-2.7656902815295337
118,1.0,"('12', '23')",3700039.988033888,12,23,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.0424775707384403,0.13043478260869565,0.13043478260869565,0.17221773509232147,0.3150684931506849,0.017013232514177693,0.017013232514177693,-0.12559483018070713,30676.705775217517,25923.1444474181,-2.9078054178454478
119,1.0,"('1', '8')",3540395.272568073,1,8,0.03524374176548089,0.08695652173913043,0.08695652173913043,0.03458625764818794,0.26436781609195403,0.13855323420540813,0.17391304347826086,0.17391304347826086,0.21295500799725153,0.34328358208955223,0.015122873345935726,0.015122873345935726,-0.16332257501295028,12614.687944016001,39836.443359766025,-2.556316310939081
120,1.0,"('12', '17')",3306088.9653182137,12,17,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.03197346132128741,0.13043478260869565,0.13043478260869565,0.2675803160895164,0.359375,0.017013232514177693,0.017013232514177693,-0.2186945837055948,30676.705775217517,29734.872289683524,-2.631891830551174
121,1.0,"('8', '14')",3132706.284120508,8,14,0.13855323420540813,0.17391304347826086,0.17391304347826086,0.21295500799725153,0.34328358208955223,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.02268431001890359,0.02268431001890359,-0.25966892811449516,39836.443359766025,27251.438285314158,-3.567051046729712
122,1.0,"('7', '18')",3132706.2587962057,7,18,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.011342155009451795,0.011342155009451795,-0.2596689340992145,27899.382473233512,50175.34957253388,-3.338209474300865
123,1.0,"('4', '11')",3094668.7219679486,4,11,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.2263786937699981,0.17391304347826086,0.17391304347826086,0.2395383743622112,0.40350877192982454,0.02268431001890359,0.02268431001890359,-0.26865808528606244,37248.201210563595,41048.933057563125,-2.455820294102391
124,1.0,"('5', '14')",3037590.1027403856,5,14,0.06515151515151515,0.13043478260869565,0.13043478260869565,0.12859959055851536,0.3333333333333333,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.017013232514177693,0.017013232514177693,-0.2821470853779909,42614.75417798321,27251.438285314158,-3.1711553896376983
125,1.0,"('2', '12')",2963883.4095728053,2,12,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.011342155009451795,0.011342155009451795,-0.2995656845727157,10487.463380607169,30676.705775217517,-3.7323750271550953
126,1.0,"('17', '13')",3770168.960642858,17,13,0.03197346132128741,0.13043478260869565,0.13043478260869565,0.2675803160895164,0.359375,0.060276679841897225,0.08695652173913043,0.08695652173913043,0.06691992394555502,0.30666666666666664,0.011342155009451795,0.011342155009451795,-0.10902172924079445,29734.872289683524,23504.840759018996,-2.85971923117781
127,1.0,"('13', '19')",3645307.9200374903,13,19,0.060276679841897225,0.08695652173913043,0.08695652173913043,0.06691992394555502,0.30666666666666664,0.03406424493381014,0.13043478260869565,0.13043478260869565,0.24157828164948372,0.3333333333333333,0.011342155009451795,0.011342155009451795,-0.13852928585300428,23504.840759018996,37746.249739773244,-2.7466420865588392
128,1.0,"('8', '7')",3618607.5942665916,8,7,0.13855323420540813,0.17391304347826086,0.17391304347826086,0.21295500799725153,0.34328358208955223,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.015122873345935726,0.015122873345935726,-0.1448391914122518,39836.443359766025,27899.382473233512,-3.396705680982473
129,1.0,"('6', '14')",3475996.4976648283,6,14,0.09766610201392809,0.13043478260869565,0.13043478260869565,0.11015036778069584,0.3108108108108108,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.017013232514177693,0.017013232514177693,-0.1785414974806905,27290.56281626724,27251.438285314158,-3.7783601403969187
130,1.0,"('3', '14')",3355641.7642027303,3,14,0.09528514963297569,0.13043478260869565,0.13043478260869565,0.07870089315411744,0.30666666666666664,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.017013232514177693,0.017013232514177693,-0.20698410931511094,32133.376290015865,27251.438285314158,-3.6360439182166635
131,1.0,"('9', '16')",3160842.971243736,9,16,0.07587834870443566,0.13043478260869565,0.13043478260869565,0.2087343385919973,0.36507936507936506,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.02268431001890359,0.02268431001890359,-0.25301957709080214,44380.94236868708,46452.30165023714,-2.8251137020003343
132,1.0,"('13', '24')",3118797.757849337,13,24,0.060276679841897225,0.08695652173913043,0.08695652173913043,0.06691992394555502,0.30666666666666664,0.07042160737812911,0.13043478260869565,0.13043478260869565,0.1220638225043423,0.3026315789473684,0.011342155009451795,0.011342155009451795,-0.2629558350980442,23504.840759018996,29231.927509641628,-2.675833952407673
133,1.0,"('23', '19')",3094997.9880954567,23,19,0.0424775707384403,0.13043478260869565,0.13043478260869565,0.17221773509232147,0.3150684931506849,0.03406424493381014,0.13043478260869565,0.13043478260869565,0.24157828164948372,0.3333333333333333,0.017013232514177693,0.017013232514177693,-0.2685802720718619,25923.1444474181,37746.249739773244,-2.9687379688406055
134,1.0,"('11', '19')",2971978.3085213057,11,19,0.2263786937699981,0.17391304347826086,0.17391304347826086,0.2395383743622112,0.40350877192982454,0.03406424493381014,0.13043478260869565,0.13043478260869565,0.24157828164948372,0.3333333333333333,0.02268431001890359,0.02268431001890359,-0.2976526724126783,41048.933057563125,37746.249739773244,-3.197130876040959
135,1.0,"('8', '15')",4045871.347178317,8,15,0.13855323420540813,0.17391304347826086,0.17391304347826086,0.21295500799725153,0.34328358208955223,0.12247631595457684,0.17391304347826086,0.17391304347826086,0.3171206350318802,0.3709677419354839,0.030245746691871453,0.030245746691871453,-0.04386686796962633,39836.443359766025,69765.69139989783,-2.7279499535466867
136,1.0,"('13', '22')",3645194.3913699538,13,22,0.060276679841897225,0.08695652173913043,0.08695652173913043,0.06691992394555502,0.30666666666666664,0.0718881360185708,0.17391304347826086,0.17391304347826086,0.2674821364787066,0.32857142857142857,0.015122873345935726,0.015122873345935726,-0.13855611530731765,23504.840759018996,43652.35394801557,-2.284795324009732
137,1.0,"('5', '15')",3466974.124846394,5,15,0.06515151515151515,0.13043478260869565,0.13043478260869565,0.12859959055851536,0.3333333333333333,0.12247631595457684,0.17391304347826086,0.17391304347826086,0.3171206350318802,0.3709677419354839,0.02268431001890359,0.02268431001890359,-0.18067369320343674,42614.75417798321,69765.69139989783,-2.9899027800326485
138,1.0,"('6', '7')",3377341.245980895,6,7,0.09766610201392809,0.13043478260869565,0.13043478260869565,0.11015036778069584,0.3108108108108108,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.011342155009451795,0.011342155009451795,-0.20185601904835973,27290.56281626724,27899.382473233512,-3.4674212057808704
139,1.0,"('11', '24')",3225243.9569011694,11,24,0.2263786937699981,0.17391304347826086,0.17391304347826086,0.2395383743622112,0.40350877192982454,0.07042160737812911,0.13043478260869565,0.13043478260869565,0.1220638225043423,0.3026315789473684,0.02268431001890359,0.02268431001890359,-0.23780013217062948,41048.933057563125,29231.927509641628,-2.9226940303391986
140,1.0,"('18', '20')",3160749.778418847,18,20,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.02268431001890359,0.02268431001890359,-0.25304160071436743,50175.34957253388,41009.95867227828,-2.622589437888861
141,1.0,"('6', '15')",3141982.3789709914,6,15,0.09766610201392809,0.13043478260869565,0.13043478260869565,0.11015036778069584,0.3108108108108108,0.12247631595457684,0.17391304347826086,0.17391304347826086,0.3171206350318802,0.3709677419354839,0.02268431001890359,0.02268431001890359,-0.25747677199747254,27290.56281626724,69765.69139989783,-3.0060756392782495
142,1.0,"('3', '15')",3049157.896684168,3,15,0.09528514963297569,0.13043478260869565,0.13043478260869565,0.07870089315411744,0.30666666666666664,0.12247631595457684,0.17391304347826086,0.17391304347826086,0.3171206350318802,0.3709677419354839,0.02268431001890359,0.02268431001890359,-0.2794133476723013,32133.376290015865,69765.69139989783,-3.304686782262221
143,1.0,"('4', '16')",2926420.8719220515,4,16,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.02268431001890359,0.02268431001890359,-0.30841895013263076,37248.201210563595,46452.30165023714,-2.7916657679327948
144,1.0,"('11', '22')",3895306.4672944504,11,22,0.2263786937699981,0.17391304347826086,0.17391304347826086,0.2395383743622112,0.40350877192982454,0.0718881360185708,0.17391304347826086,0.17391304347826086,0.2674821364787066,0.32857142857142857,0.030245746691871453,0.030245746691871453,-0.07944883729683679,41048.933057563125,43652.35394801557,-3.1647655915389272
145,1.0,"('15', '23')",3718218.5798425362,15,23,0.12247631595457684,0.17391304347826086,0.17391304347826086,0.3171206350318802,0.3709677419354839,0.0424775707384403,0.13043478260869565,0.13043478260869565,0.17221773509232147,0.3150684931506849,0.02268431001890359,0.02268431001890359,-0.12129880778394293,69765.69139989783,25923.1444474181,-2.4684387580616023
146,1.0,"('14', '19')",3654837.4250159175,14,19,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.03406424493381014,0.13043478260869565,0.13043478260869565,0.24157828164948372,0.3333333333333333,0.017013232514177693,0.017013232514177693,-0.13627724305187142,27251.438285314158,37746.249739773244,-2.744547844955725
147,1.0,"('16', '20')",3528911.1131554726,16,20,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.030245746691871453,0.030245746691871453,-0.1660365479413193,46452.30165023714,41009.95867227828,-2.6188925760075343
148,1.0,"('11', '21')",3476436.0484640216,11,21,0.2263786937699981,0.17391304347826086,0.17391304347826086,0.2395383743622112,0.40350877192982454,0.06343873517786561,0.13043478260869565,0.13043478260869565,0.18547546735595516,0.3150684931506849,0.02268431001890359,0.02268431001890359,-0.1784376214435515,41048.933057563125,25167.073149640026,-3.4418879037757057
149,1.0,"('12', '9')",3230721.015551248,12,9,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.07587834870443566,0.13043478260869565,0.13043478260869565,0.2087343385919973,0.36507936507936506,0.017013232514177693,0.017013232514177693,-0.2365057763219033,30676.705775217517,44380.94236868708,-3.2103761027909794
150,1.0,"('4', '12')",3200119.9882295104,4,12,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.017013232514177693,0.017013232514177693,-0.24373750802708613,37248.201210563595,30676.705775217517,-2.7614258827430764
151,1.0,"('3', '6')",3126949.106124958,3,6,0.09528514963297569,0.13043478260869565,0.13043478260869565,0.07870089315411744,0.30666666666666664,0.09766610201392809,0.13043478260869565,0.13043478260869565,0.11015036778069584,0.3108108108108108,0.017013232514177693,0.017013232514177693,-0.2610294826542189,32133.376290015865,27290.56281626724,-2.7320736707305486
152,1.0,"('3', '4')",3101919.022458755,3,4,0.09528514963297569,0.13043478260869565,0.13043478260869565,0.07870089315411744,0.30666666666666664,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.017013232514177693,0.017013232514177693,-0.26694467130880617,32133.376290015865,37248.201210563595,-2.836516334098146
153,1.0,"('2', '23')",4061829.8966632946,2,23,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.0424775707384403,0.13043478260869565,0.13043478260869565,0.17221773509232147,0.3150684931506849,0.011342155009451795,0.011342155009451795,-0.04009549300675835,10487.463380607169,25923.1444474181,-5.4176510159807005
154,1.0,"('18', '17')",3948398.8766079773,18,17,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.03197346132128741,0.13043478260869565,0.13043478260869565,0.2675803160895164,0.359375,0.017013232514177693,0.017013232514177693,-0.06690187095808144,50175.34957253388,29734.872289683524,-3.8082131035466
155,1.0,"('12', '13')",3931266.4946731045,12,13,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.060276679841897225,0.08695652173913043,0.08695652173913043,0.06691992394555502,0.30666666666666664,0.011342155009451795,0.011342155009451795,-0.07095064972361359,30676.705775217517,23504.840759018996,-2.8980014177488274
156,1.0,"('12', '16')",3413574.2780796257,12,16,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.02268431001890359,0.02268431001890359,-0.1932933141349478,30676.705775217517,46452.30165023714,-2.317012875560529
157,1.0,"('2', '17')",3251673.631328884,2,17,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.03197346132128741,0.13043478260869565,0.13043478260869565,0.2675803160895164,0.359375,0.011342155009451795,0.011342155009451795,-0.23155418779408918,10487.463380607169,29734.872289683524,-3.0793478403845755
158,1.0,"('12', '5')",3144868.921224866,12,5,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.06515151515151515,0.13043478260869565,0.13043478260869565,0.12859959055851536,0.3333333333333333,0.017013232514177693,0.017013232514177693,-0.2567946151889373,30676.705775217517,42614.75417798321,-2.8138396254271165
159,1.0,"('16', '17')",3144868.8787321183,16,17,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.03197346132128741,0.13043478260869565,0.13043478260869565,0.2675803160895164,0.359375,0.02268431001890359,0.02268431001890359,-0.2567946252309581,46452.30165023714,29734.872289683524,-2.633762738486986
160,1.0,"('17', '23')",3066641.607792199,17,23,0.03197346132128741,0.13043478260869565,0.13043478260869565,0.2675803160895164,0.359375,0.0424775707384403,0.13043478260869565,0.13043478260869565,0.17221773509232147,0.3150684931506849,0.017013232514177693,0.017013232514177693,-0.275281541683736,29734.872289683524,25923.1444474181,-2.7916657679327948
161,1.0,"('5', '19')",2929999.2325380477,5,19,0.06515151515151515,0.13043478260869565,0.13043478260869565,0.12859959055851536,0.3333333333333333,0.03406424493381014,0.13043478260869565,0.13043478260869565,0.24157828164948372,0.3333333333333333,0.017013232514177693,0.017013232514177693,-0.3075733006174298,42614.75417798321,37746.249739773244,-3.286537463756544
